ID	EN
3136343035353735	Stop my timer alarm
39343530363536	how do i make chicken francese
3139393738353634	anything to do in Portland tonight
3231323735363231	Message Daniel and tell him I want to meet up at Juliet
3231323335363036	Set reminder for swim meet for September 15th
3231363037363234	past calls with grace
3231333435393531	and and acknowledge new call
39343735383031	Timer status update
3231323339343533	Remind me to take my birth control.
3138393934353239	Is Gary Mary's friend?
3135323936303339	reduce timer by 6 minutes
3231323832303636	tell matt w i miss him
39353830333233	north Korea news
3232323232343930	recommend events that are popular
3231303232303237	Ignore calls from my dad
3232323831363630	play stressed out
3231363333353436	Set a roast is ready alarm for 4pm today
3231363734363133	Ring dad
3138393934393234	who is the friend that lives closest to me
3231323737363833	Message Kim asking if Elizabeth has left the party yet
39353631323337	Do the kids need their raincoats today?
3231333439313638	please leave and switch calls
3231363333383332	please make a lunch time alarm for 12pm tomorrow
3136303030313539	Is America going into a another war
3231373530383230	Is anyone I know going to Demonology 101?
39353439323739	Favorite this track.
3232333238363037	put up an alarm for 15 minutes from now
3139393736313639	Is there something to do on Friday
3232323731353433	I would like tidal as my default
39343830323238	What is today's lows?
3232343532343637	mark me as going to Bark in the Park
39353637333832	Delete timer
39353036303538	How's the weather in Santa Ana, California?
3232343339393530	ping Matthew Mckee
3231363037333533	call Sarah U
3231333431373336	add kelly to the current call
3232353833313037	can you send Kirk and Debbie text
3231313436373132	Remind me to buy tickets for Smackdown the day before they go on sale
3232353833323531	send a message to shady oaks thread that says are you free
3135323930333330	set a timer for 15 minutes
3231333534303534	is mark online
3231313435373631	Remind me to email Urmila about the job opportunity
3232333730333931	could you call Mariana's mother Hadley Peterson
39343733363437	Please, restart timer.
3138393836333032	What is the address of Linda's work?
3231353335313031	I want to end the timer
39353434343237	Do I need long pants?
3138393738323637	Who lives in Montreal
3231323338363935	Please remind me for the next business meeting
39343731383138	resume my timer for ten minutes
3232313136343131	Set a timer for an hour
39343631383333	is there cumin in this dish
3232333635373234	call Declan Peck on Whatsapp video chat
39343538363238	how many carbs in a slice of cheese pizza
3231353438323839	Start audio call with Gary
39343731333035	Set an alarm for 10:30am tomorrow.
39353330343636	Set alarms at 6 AM 6:15 AM 6:30 AM
39343536313437	How many carbs are in a cup of brown rice
39343830363836	This song is terrible, next?
3231313435313935	Remind me to go pick up my prescriptions at 4:45PM next Wednesday.
3231313535333032	Remind the band about the showcase on Saturday at 4 pm.
3231313438333937	Remind me on the 3rd to transfer money from savings to checking.
3134313538393436	How cold is it at Manila today in C
3138393933363830	Where does Frank work?
3231333130303335	Call my grandchild.
3231323333363835	remind me to transfer money from bank one to capital one before the electric bill is due on the 12th
3231323832353133	I'd like to send a message to Carly asking if she got the kitten gif.
3231313530393436	Remind me to cancel my book club event for Wednesday
3231313438333939	remember to call to cancel prescription for xm radio
3135323936333336	Set my timer for running to 30 minutes
3231333439303731	merge another call with this one
3231323337343332	i don't want to forget to file the bug reports
3139393836363937	What's happening in downtown OKC tonight
3138393837393930	How old is Jenny?
39343533313135	How do I braid dough
3133323738313633	How do I make pie crust
3231323431343935	add 'buy eggs' to reminder
3231333433323734	i dont want to be bothered right now
39353434323430	is it sleeting
3231323234363432	Send reminder about booking catering tomorrow
3232333730353137	please call Melissa Maldonado's niece
3138393831303434	Who graduated from Yale?
3132363136373930	show timer left on phone
3231323331313133	please get rid of every reminder i had about bowling
3232353832353437	I need you to text Steve
3231323337363432	Remind me when it is 5 PM.
39353237373636	Any news about possible nuclear warfare breaking out
3231323838373234	send a message to my sister Suzanne and tell her the Jones are coming on Friday
3231313435343239	delete my reminder to clean the house at 9
3232323739343835	start playing Major Lazer Essentials
3138393830333637	Do i know people who live in phoenix
3231313533373937	Remind me to leave for hair appointment at 10 am tomorrow.
3231363037363336	can you show some of my past calls with chloe
3231363038373934	create alarm for 6h00
3232343436323931	Who video messaged me 10 days ago?
39343531393233	How do I pan-fry a medium rare steak
3133323738313732	How many calories are in a pound of chicken breast
3232353138353835	Could you please start up a call with Kira, Edward, and Ramon Barber
3231363430313031	Should I bring a thick jacket?
3132363135393639	What is the weather going to be in San Francisco at 3pm
39353032373331	Is it going to drop below freezing tonight?
3231373234303731	reply to Enzo with a video message
3135323938323632	read me the recent news headlines
3231313534323339	Delete the meeting reminder.
3231313432353335	Change the time of my phone meeting reminder for tomorrow to 2pm.
3231363430323536	will I need warm clothes for dinner?
39343939333337	what is the max temp for this week
3138383932313336	I want to know the ingredients for tomato bisque
3231333430323133	Please call Chris once he leaves the restaurant
3231333130383832	end call with sisters
3231363431393430	play Nine Track Mind Deluxe on Spotify
3138393931303739	What's Kate's current job?
39353330313832	set timer  for 2hours and 6 minutes
3139393833353033	what is there to do tonight
3232313432313531	carry on my timer
3231373233333033	I would like you to video message Maya
3139393834353935	anything happening today
3231313532343833	Remind me to pick up the dry cleaning at 3:00 PM today.
3139393838313832	Looking for something fun in South Lake Tahoe for next weekend
3231323739393338	Send a message to Chrystal asking for directions to her house.
39353135343833	can i hear the album rumours by fleetwood mac
3231353835303532	Need to call dentist now.
39353232383035	Repeat whole album
3138393835373537	What is David's current home address?
3231333431363337	Call to Peggy
3231313437333934	Remind me to text mom the address to the party tonight.
3232323731383434	play Luke Combs on google play music
3231323236373639	Set a reminder to pick up a floral arrangement on Friday.
39353137333838	Restart this timer
3231313439303631	Remind the team we need all signatures in by Friday at 5
39353530383632	resume timer in 30 minutes
39353631393932	Set alarm for 5 am tomorrow morning
39353634323036	play out loud
3231363736343331	Add Grace to our conversation.
3231323338373236	What were my reminders from this morning?
39343632323737	How hot should my grill be before grilling a steak
39343831323432	add five minutes to the timer
3231353535333732	I need an alarm tomorrow at noon
3139393833313631	what parties are there in new york tonight
3232353138383134	i'd like to touch base with Collin Randolph
3231353939303432	Show me any repeating alarms I have set
3232333730393932	Let me see remaining time on smoke break timer.
3231333432333030	stop call
39353237303134	Is there any recent news about Aaron Rodgers?
3232323639363431	would you make an alarm for 10 minutes from now
39353235373431	please play me some pop music
3231323234373330	When is my reminder to email Jon information?
3231323331363238	Delete my most recent reminder.
39343738303336	Set in alarm in 30 minutes
39353438323337	Shuffle the new Kings of Leon album, please.
3231363038373732	sound alarm at 1015h
3231323339353532	Show me the list of reminders I have
3232333730353139	could you call Thomas's auntie Henry Simpson
39353034303731	What will the weather in Big Sur be like this weekend?
39343733353838	Delete wake up timer
3135323938373737	read me the top headline
39353634343330	socal news
39353134383735	what is the weather in boise idaho like in october?
3132363035323530	what time does the sun set in New Orleans
3232353832323630	lets see my texts from Adriel
3231323235323335	whats my last reminder.
